area,habilidade,descricao,tri_score,area_code,tri_range,conceitos_cientificos,campos_semanticos,campos_lexicais,processos_fenomenos,contextos_historicos,habilidades_compostas,all_entities
Linguagens,H6,"Filme sobre dislexia, com o cartaz e a sinopse mostrando que o olhar diferenciado para com o outro gera mudanças.",544.9,LC,450-550,,,,,,,
Linguagens,H6,"Texto sobre HPV, informando que o vírus é combatido por vacinas aplicadas em homens e mulheres.",556.0,LC,550-650,,,,,,,
Linguagens,H6,"Poema sobre a passagem do tempo, tratando da angústia provocada pela sua fugacidade.",567.7,LC,550-650,,,,passagem do tempo,,,passagem do tempo
Linguagens,H6,"Texto sobre o Lago Atitlán, com a área sendo de grande relevância pela multiculturalidade característica da identidade hispano-americana.",567.9,LC,550-650,,identidade hispano-americana,,,,,identidade hispano-americana
Linguagens,H6,"Escultura ""O homem eletrônico"", para problematizar o descarte inconsequente de equipamentos.",568.2,LC,550-650,,,,descarte inconsequente de equipamentos,,,descarte inconsequente de equipamentos
Linguagens,H6,"Texto sobre a figura histórica Malinche, que atuou como intérprete do conquistador, revelando as fragilidades do Império Asteca.",569.5,LC,550-650,,,,,Império Asteca,,Império Asteca
Linguagens,H6,"Multilinguismo na escola, com a necessidade de explorar as relações entre as línguas estudadas para promover a diversidade.",580.2,LC,550-650,,Multilinguismo,,,,,Multilinguismo
Linguagens,H6,"Texto sobre sítio arqueológico no Peru, permitindo inferir que o pátio foi palco de rituais.",581.5,LC,550-650,,,,,,,
Linguagens,H6,"Crítica ao celular (""pequeño hermano""), pela sua ingerência sobre as escolhas dos usuários.",592.0,LC,550-650,,,,,,,
Linguagens,H6,"Texto de Cortázar sobre ganhar um relógio, convidando o leitor a refletir sobre a coisificação do ser humano.",599.3,LC,550-650,coisificação do ser humano,,,ganhar um relógio,,,"coisificação do ser humano, ganhar um relógio"
Linguagens,H6,"Resenha do filme ""Relatos Salvajes"", evidenciando o autorreconhecimento diante dos diversos tipos de comportamento humano frente à violência.",622.4,LC,550-650,,,,,,,
Linguagens,H6,"Texto de Galeano (""As veias abertas da América Latina""), inferindo que as relações da região com nações exploradoras sempre foram de dependência.",629.3,LC,550-650,,,,,,,
Linguagens,H6,"Texto sobre a condição do imigrante, que tem de lidar com o dilema da constatação de sua existência no entrelugar.",636.6,LC,550-650,,,,,,,
Linguagens,H6,"Discurso do presidente Mujica, expressando o desejo de que os cidadãos uruguaios tenham melhores condições de vida.",670.2,LC,650-750,,,,,,,
Linguagens,H7,"Cartaz sobre diversidade linguística, com a função social de defender a preservação das línguas originárias do México.",464.7,LC,450-550,,diversidade linguística,,,,,diversidade linguística
Linguagens,H7,"Charge, com o efeito humorístico na sugestão de armas não convencionais para um duelo (Twitter, Facebook).",515.1,LC,450-550,,,,,,,
Linguagens,H7,"Texto sobre os ""Indignados"" na Espanha, com o enunciador dando voz ao movimento popular.",518.9,LC,450-550,,,,,movimento popular,,movimento popular
Linguagens,H7,"Entrevista com Federico García Lorca, com a finalidade de salientar o compromisso do entrevistado com as questões sociais.",526.9,LC,450-550,,questões sociais,,,,,questões sociais
Linguagens,H7,"Poema de Nicolás Guillén, com as preposições indicando metaforicamente as relações sociais dos indivíduos no plantio da cana.",544.9,LC,450-550,,,,,,,
Linguagens,H7,"Campanha de amamentação, com as marcas de primeira pessoa do plural para promover identificação entre enunciador e leitor.",552.9,LC,550-650,,,,,,,
Linguagens,H7,"Texto sobre a língua espanhola, com a função de apontar que as variedades do espanhol têm igual relevância linguística e cultural.",560.4,LC,550-650,,,,,,,
Linguagens,H7,"Campanha sobre acessibilidade, com a exploração do tema destacando a importância de eliminar os obstáculos para cadeirantes.",574.5,LC,550-650,,acessibilidade,,,,,acessibilidade
Linguagens,H7,"Canção ""Pablo Pueblo"", com o título e a letra revelando uma crítica social ao contrapor a individualidade a uma estrutura social marcada pela decepção.",590.7,LC,550-650,,crítica social,,,,,crítica social
Linguagens,H7,"Grafite poético, com o verbo ""poner"" sendo usado com duplo sentido (vestir/início de ação).",592.8,LC,550-650,,Grafite poético,Grafite poético,,,,"Grafite poético, Grafite poético"
Linguagens,H7,"Disputa sobre as Ilhas Malvinas, com o autor apoiando a Argentina ao argumentar que o princípio de autodeterminação não se aplica.",605.8,LC,550-650,princípio de autodeterminação,,,,,,princípio de autodeterminação
Linguagens,H7,"Poema de Shirley Campbell Barr, com a repetição de advérbios para enfatizar a identidade da mulher negra.",634.8,LC,550-650,,,,,,,
Linguagens,H7,"Poema de Rafael Barret sobre o Paraguai, revelando um desalento frente às adversidades naturais.",654.9,LC,650-750,,,,,,,
Linguagens,H7,"Texto sobre intelectuais e compromisso, com o autor mostrando que o compromisso ideológico se reflete em suas obras.",665.7,LC,650-750,,compromisso ideológico,,,,,compromisso ideológico
Linguagens,H7,"Poema sobre a identidade da mulher negra, usando advérbios para enfatizar características e atitudes.",698.5,LC,650-750,,,,,,,
Linguagens,H8,"Canção sobre imigrante mexicano, com o dilema sendo o distanciamento dos filhos pela apropriação da cultura do outro.",538.1,LC,450-550,,,,distanciamento dos filhos,imigrante mexicano,,"distanciamento dos filhos, imigrante mexicano"
Linguagens,H8,"Poema sobre empanadas, com o escritor enaltecendo esse prato da culinária hispânica.",548.1,LC,450-550,,,,,,,
Linguagens,H8,"Legendas em filmes, com a falta de legendas para o espanhol revelando assimetria no tratamento da diversidade linguística nos EUA.",549.7,LC,450-550,,,,,,,
Linguagens,H8,"Poema sobre a culinária espanhola, com a gastronomia como representação da identidade cultural de um povo.",551.6,LC,550-650,,,,,,,
Linguagens,H8,"Cantiga de ninar (""Duerme negrito""), problematizando a questão da precariedade das relações de trabalho no campo.",567.7,LC,550-650,,,,,,,
Linguagens,H8,"Poema sobre expropriação de territórios mexicanos, com o eu lírico revelando um sentimento de conflito de identidades.",568.1,LC,550-650,,,,,territórios mexicanos,,territórios mexicanos
Linguagens,H8,"Conto de Monterroso, mostrando que os conhecimentos acadêmicos do frei foram insuficientes para salvá-lo, ante a sabedoria maia.",577.9,LC,550-650,,conhecimentos acadêmicos,conhecimentos acadêmicos,sabedoria maia,,,"conhecimentos acadêmicos, conhecimentos acadêmicos, sabedoria maia"
Linguagens,H8,"Poema de Manuel Machado, com o poeta refletindo sobre sua formação identitária plural.",579.3,LC,550-650,,,,,,,
Linguagens,H8,"Romance sobre a experiência de uma uruguaia no México, com ela refletindo sobre a variação linguística do espanhol.",612.8,LC,550-650,,,,,,,
Linguagens,H8,"Poema mexicano, com a cultura do país caracterizada pela crença na relevância dos sonhos como premonições.",616.1,LC,550-650,,,,,,,
Linguagens,H8,"Texto de Galeano sobre a palavra ""amigo"", mostrando que seu significado varia em função do papel da amizade em diferentes contextos.",697.8,LC,650-750,,,,,,,
Linguagens,H2,"Campanha sobre gripe suína, orientando a população sobre os sintomas e procedimentos.",240.2,LC,200-450,,,,,,,
Linguagens,H10,"Conceito de aptidão física, como a capacidade de executar atividades do dia a dia com vigor.",343.2,LC,200-450,aptidão física,,,,,,aptidão física
Linguagens,H22,"Comparação de textos sobre plástico, com um apresentando suas vantagens e o outro os problemas ambientais.",351.7,LC,200-450,,,,,,,
Linguagens,H30,"Tecnologias da informação e comunicação (TICs), que contribuem para o desenvolvimento social e disseminação do conhecimento.",434.8,LC,200-450,,"desenvolvimento social, disseminação do conhecimento, Tecnologias da informação e comunicação",desenvolvimento social,,,,"desenvolvimento social, disseminação do conhecimento, Tecnologias da informação e comunicação, desenvolvimento social"
Linguagens,H21,"Teste on-line sobre comportamento, propondo mudanças de hábitos para quem reserva mais tempo aos sites do que ao convívio pessoal.",442.7,LC,200-450,,,,mudanças de hábitos,,,mudanças de hábitos
Linguagens,H21,"Campanha sobre consumo consciente, induzindo o leitor a uma mudança de comportamento pela verificação de selos de certificação.",450.3,LC,450-550,,consumo consciente,,"verificação de selos de certificação, mudança de comportamento",,,"consumo consciente, verificação de selos de certificação, mudança de comportamento"
Linguagens,H12,"Gênero dramático, com o texto cênico podendo originar-se dos mais variados gêneros.",457.6,LC,450-550,,,,,,,
Linguagens,H19,"Quadrinhos, com o principal objetivo do entrevistado sendo evidenciar seu sentimento em relação ao processo de produção do livro (função emotiva).",475.4,LC,450-550,,,,"processo de produção do livro, função emotiva",,,"processo de produção do livro, função emotiva"
Linguagens,H14,"Dança Xavante, com sua diversidade e tradição originando-se da preservação de uma identidade entre gestualidade ancestral e novidade dos cantos.",478.4,LC,450-550,,,,,,,
Linguagens,H26,"Variação linguística (formal vs. informal), com a mudança na fala da gerente devido à adequação à conversa com um amigo.",482.7,LC,450-550,,,,"adequação à conversa com um amigo, mudança na fala da gerente",,,"adequação à conversa com um amigo, mudança na fala da gerente"
Linguagens,H23,"Propaganda de combate à dengue, com o objetivo de conclamar toda a população a participar das estratégias.",500.4,LC,450-550,,,,,,,
Linguagens,H29,"Hipertexto, mudando a noção de autoria porque o leitor constrói a versão final do texto.",503.8,LC,450-550,,,,"mudando a noção de autoria, constrói a versão final do texto",,,"mudando a noção de autoria, constrói a versão final do texto"
Linguagens,H16,"Conto ""A Partida"", com o sentimento contraditório expresso na hesitação ""Deveria fugir ou falar com ela?"".",508.8,LC,450-550,,,,,,,
Linguagens,H12,"Comparação entre pintura (Eckhout) e texto (Caminha), com ambos representando o habitante das terras que sofreriam colonização.",512.6,LC,450-550,,,,colonização,colonização,,"colonização, colonização"
Linguagens,H3,"Portal Domínio Público, democratizando a informação ao disponibilizar conteúdo cultural e científico.",516.1,LC,450-550,,,,"democratizando a informação, disponibilizar conteúdo cultural e científico",,,"democratizando a informação, disponibilizar conteúdo cultural e científico"
Linguagens,H19,"Poema de Manuel Bandeira, com predomínio da função poética pela elaboração especial e artística da estrutura.",534.0,LC,450-550,,,,,,,
Linguagens,H13,"Representação de grupos musicais, com a figura 1 mostrando um grupo de chorinho.",535.1,LC,450-550,,,,,,,
Linguagens,H12,"Texto de Bertolt Brecht (""Se os tubarões fossem homens""), questionando a organização das sociedades capitalistas.",542.1,LC,450-550,,,,,,,
Linguagens,H3,"Texto híbrido (carta e publicidade), com a necessidade de atingir públicos distintos se revelando na estratégia de disponibilização de informações.",550.5,LC,550-650,,Texto híbrido,,,,,Texto híbrido
Linguagens,H22,"Comparação de textos sobre a norma da língua, com o primeiro pregando a rigidez e o segundo defendendo a adequação ao padrão atual brasileiro.",567.6,LC,550-650,,norma da língua,norma da língua,,,Comparação de textos,"norma da língua, norma da língua, Comparação de textos"
Linguagens,H14,"Teatro do Oprimido, com a linguagem teatral podendo ser democratizada e apropriada pelo cidadão comum para autonomia crítica.",581.6,LC,550-650,,"linguagem teatral, Teatro do Oprimido",linguagem teatral,,Teatro do Oprimido,,"linguagem teatral, Teatro do Oprimido, linguagem teatral, Teatro do Oprimido"
Linguagens,H17,"Romance regionalista, com o do Nordeste caracterizado pelo realismo, temário local e ponto de vista dos menos favorecidos.",590.6,LC,550-650,,"Romance regionalista, temário local",,,,,"Romance regionalista, temário local"
Linguagens,H25,"Tirinha de Hagar, com a linguagem revelando o caráter coloquial expresso pelo uso do tempo verbal.",591.6,LC,550-650,,,,,,,
Linguagens,H16,"Figura de linguagem (oximoro), encontrada nos versos ""E me deixa viver / nessa que morre"".",596.9,LC,550-650,,,,nessa que morre,,,nessa que morre
Linguagens,H23,"Discurso de Marcos Terena, com o ouvinte/leitor pertencendo a um grupo de brasileiros considerados não-índios.",614.1,LC,550-650,,,,,,,
Linguagens,H15,"Poesia Simbolista (Cruz e Sousa), com o refinamento estético da forma e o tratamento metafísico de temas universais.",616.0,LC,550-650,,Poesia Simbolista,,refinamento estético da forma,Cruz e Sousa,,"Poesia Simbolista, refinamento estético da forma, Cruz e Sousa"
Linguagens,H4,"Anúncio publicitário, com a crítica sobre o uso da linguagem enfatizando a necessidade de dominar as variedades do registro oral para escrever bem.",616.3,LC,550-650,,,registro oral,,,escrever bem,"registro oral, escrever bem"
Linguagens,H20,"Canção ""Cuitelinho"", mostrando a importância da preservação da produção cultural para a formação da identidade nacional pela tradição oral.",621.8,LC,550-650,,,,,,,
Linguagens,H11,"Corpolatria, como uma religião pelo avesso, onde a busca da felicidade implica o culto ao prazer.",631.6,LC,550-650,,,,,,,
Linguagens,H16,"Novela de Raduan Nassar (""Um Copo de Cólera""), evidenciando uma crítica à sociedade por meio de fluxo verbal contínuo e agressivo.",632.1,LC,550-650,,,,fluxo verbal contínuo e agressivo,,,fluxo verbal contínuo e agressivo
Linguagens,H21,"Campanha de vacinação, com o emprego de pronomes como ""você"" e ""sua"" e o uso do imperativo para adesão.",636.5,LC,550-650,,,,,,,
Linguagens,H15,"Novela de Raduan Nassar, com o discurso desmistificador que critica os grandes princípios humanitários.",637.4,LC,550-650,princípios humanitários,,,,,,princípios humanitários
